timestamp,temperature_C,humidity_%,CO_ppm,action
2025-10-07T00:07:00+07:00,23.94,74.92,20.5,high_humidity_turn_on_AC
2025-10-07T00:08:00+07:00,23.95,75.29,20.23,high_humidity_turn_on_AC
2025-10-07T00:09:00+07:00,23.95,74.68,20.6,high_humidity_turn_on_AC
2025-10-07T00:10:00+07:00,23.93,74.83,19.95,high_humidity_turn_on_AC
2025-10-07T00:11:00+07:00,23.9,74.72,19.87,high_humidity_turn_on_AC
2025-10-07T00:12:00+07:00,23.89,74.82,19.9,high_humidity_turn_on_AC
2025-10-07T00:13:00+07:00,23.94,75.1,19.78,high_humidity_turn_on_AC
2025-10-07T00:14:00+07:00,23.9,75.45,20.57,high_humidity_turn_on_AC
2025-10-07T00:15:00+07:00,23.96,74.86,20.07,high_humidity_turn_on_AC
2025-10-07T00:16:00+07:00,23.88,75.56,20.57,high_humidity_turn_on_AC
2025-10-07T00:17:00+07:00,23.88,75.59,19.93,high_humidity_turn_on_AC
2025-10-07T00:18:00+07:00,23.88,74.85,20.64,high_humidity_turn_on_AC
2025-10-07T00:19:00+07:00,23.9,75.68,20.1,high_humidity_turn_on_AC
2025-10-07T00:20:00+07:00,23.85,75.34,20.24,high_humidity_turn_on_AC
2025-10-07T00:21:00+07:00,23.91,74.91,20.47,high_humidity_turn_on_AC
2025-10-07T00:22:00+07:00,23.92,75.32,20.12,high_humidity_turn_on_AC
2025-10-07T00:23:00+07:00,23.82,74.95,20.31,high_humidity_turn_on_AC
2025-10-07T00:24:00+07:00,23.91,75.42,20.6,high_humidity_turn_on_AC
2025-10-07T00:25:00+07:00,23.89,75.76,20.09,high_humidity_turn_on_AC
2025-10-07T00:26:00+07:00,23.84,75.79,20.8,high_humidity_turn_on_AC
2025-10-07T00:27:00+07:00,23.85,75.81,20.85,high_humidity_turn_on_AC
2025-10-07T00:28:00+07:00,23.85,75.85,20.39,high_humidity_turn_on_AC
2025-10-07T00:29:00+07:00,23.88,75.38,20.09,high_humidity_turn_on_AC
2025-10-07T00:30:00+07:00,23.79,75.27,20.52,high_humidity_turn_on_AC
2025-10-07T00:31:00+07:00,23.87,75.28,20.66,high_humidity_turn_on_AC
2025-10-07T00:32:00+07:00,23.79,75.92,20.37,high_humidity_turn_on_AC
2025-10-07T00:33:00+07:00,23.84,75.15,20.54,high_humidity_turn_on_AC
2025-10-07T00:34:00+07:00,23.83,75.47,20.45,high_humidity_turn_on_AC
2025-10-07T00:35:00+07:00,23.83,75.87,20.81,high_humidity_turn_on_AC
2025-10-07T00:36:00+07:00,23.82,75.5,20.62,high_humidity_turn_on_AC
2025-10-07T00:37:00+07:00,23.82,75.25,20.16,high_humidity_turn_on_AC
2025-10-07T00:38:00+07:00,23.8,75.88,20.54,high_humidity_turn_on_AC
2025-10-07T00:39:00+07:00,23.82,75.76,20.32,high_humidity_turn_on_AC
2025-10-07T00:40:00+07:00,23.81,75.99,21.05,high_humidity_turn_on_AC
2025-10-07T00:41:00+07:00,23.82,76.0,21.01,high_humidity_turn_on_AC
2025-10-07T00:42:00+07:00,23.73,75.83,20.48,high_humidity_turn_on_AC
2025-10-07T00:43:00+07:00,23.78,75.4,20.18,high_humidity_turn_on_AC
2025-10-07T00:44:00+07:00,23.71,75.56,20.45,high_humidity_turn_on_AC
2025-10-07T00:45:00+07:00,23.75,75.64,20.63,high_humidity_turn_on_AC
2025-10-07T00:46:00+07:00,23.77,75.35,20.52,high_humidity_turn_on_AC
2025-10-07T00:47:00+07:00,23.78,75.3,20.41,high_humidity_turn_on_AC
2025-10-07T00:48:00+07:00,23.73,75.79,20.24,high_humidity_turn_on_AC
2025-10-07T00:49:00+07:00,23.69,75.6,21.06,high_humidity_turn_on_AC
2025-10-07T00:50:00+07:00,23.73,75.2,20.32,high_humidity_turn_on_AC
2025-10-07T00:51:00+07:00,23.73,75.76,20.85,high_humidity_turn_on_AC
2025-10-07T00:52:00+07:00,23.72,75.48,20.32,high_humidity_turn_on_AC
2025-10-07T00:53:00+07:00,23.75,75.92,20.64,high_humidity_turn_on_AC
2025-10-07T00:54:00+07:00,23.66,75.64,20.31,high_humidity_turn_on_AC
2025-10-07T00:55:00+07:00,23.69,75.95,20.91,high_humidity_turn_on_AC
2025-10-07T00:56:00+07:00,23.64,76.2,20.86,high_humidity_turn_on_AC
2025-10-07T00:57:00+07:00,23.68,75.55,20.67,high_humidity_turn_on_AC
2025-10-07T00:58:00+07:00,23.69,76.31,20.64,high_humidity_turn_on_AC
2025-10-07T00:59:00+07:00,23.64,75.33,20.78,high_humidity_turn_on_AC
2025-10-07T01:00:00+07:00,23.69,75.34,20.5,high_humidity_turn_on_AC
2025-10-07T01:01:00+07:00,23.65,75.5,20.93,high_humidity_turn_on_AC
2025-10-07T01:02:00+07:00,23.61,75.94,20.58,high_humidity_turn_on_AC
2025-10-07T01:03:00+07:00,23.61,75.88,21.07,high_humidity_turn_on_AC
2025-10-07T01:04:00+07:00,23.69,75.52,20.49,high_humidity_turn_on_AC
2025-10-07T01:05:00+07:00,23.59,75.6,20.93,high_humidity_turn_on_AC
2025-10-07T01:06:00+07:00,23.68,76.21,20.98,high_humidity_turn_on_AC
2025-10-07T01:07:00+07:00,23.63,76.32,20.62,high_humidity_turn_on_AC
2025-10-07T01:08:00+07:00,23.63,75.96,20.55,high_humidity_turn_on_AC
2025-10-07T01:09:00+07:00,23.65,75.66,20.88,high_humidity_turn_on_AC
2025-10-07T01:10:00+07:00,23.63,75.58,21.13,high_humidity_turn_on_AC
2025-10-07T01:11:00+07:00,23.61,75.99,20.53,high_humidity_turn_on_AC
2025-10-07T01:12:00+07:00,23.58,75.52,21.13,high_humidity_turn_on_AC
2025-10-07T01:13:00+07:00,23.63,75.76,21.32,high_humidity_turn_on_AC
2025-10-07T01:14:00+07:00,23.56,75.63,21.41,high_humidity_turn_on_AC
2025-10-07T01:15:00+07:00,23.56,75.93,20.76,high_humidity_turn_on_AC
2025-10-07T01:16:00+07:00,23.55,75.78,21.17,high_humidity_turn_on_AC
2025-10-07T01:17:00+07:00,23.57,76.06,20.62,high_humidity_turn_on_AC
2025-10-07T01:18:00+07:00,23.59,76.36,21.13,high_humidity_turn_on_AC
2025-10-07T01:19:00+07:00,23.61,76.36,20.67,high_humidity_turn_on_AC
2025-10-07T01:20:00+07:00,23.57,75.99,21.03,high_humidity_turn_on_AC
2025-10-07T01:21:00+07:00,23.53,76.28,21.54,high_humidity_turn_on_AC
2025-10-07T01:22:00+07:00,23.55,76.51,21.2,high_humidity_turn_on_AC
2025-10-07T01:23:00+07:00,23.53,75.88,21.62,high_humidity_turn_on_AC
2025-10-07T01:24:00+07:00,23.58,76.67,21.05,high_humidity_turn_on_AC
2025-10-07T01:25:00+07:00,23.57,76.06,21.1,high_humidity_turn_on_AC
2025-10-07T01:26:00+07:00,23.56,75.82,21.64,high_humidity_turn_on_AC
2025-10-07T01:27:00+07:00,23.49,76.25,21.48,high_humidity_turn_on_AC
2025-10-07T01:28:00+07:00,23.5,75.8,21.28,high_humidity_turn_on_AC
2025-10-07T01:29:00+07:00,23.49,76.6,21.43,high_humidity_turn_on_AC
2025-10-07T01:30:00+07:00,23.48,75.77,20.94,high_humidity_turn_on_AC
2025-10-07T01:31:00+07:00,23.52,76.26,21.59,high_humidity_turn_on_AC
2025-10-07T01:32:00+07:00,23.51,76.13,20.9,high_humidity_turn_on_AC
2025-10-07T01:33:00+07:00,23.49,76.02,21.33,high_humidity_turn_on_AC
2025-10-07T01:34:00+07:00,23.51,76.02,21.4,high_humidity_turn_on_AC
2025-10-07T01:35:00+07:00,23.46,76.22,20.9,high_humidity_turn_on_AC
2025-10-07T01:36:00+07:00,23.46,75.86,21.68,high_humidity_turn_on_AC
2025-10-07T01:37:00+07:00,23.46,76.43,21.4,high_humidity_turn_on_AC
2025-10-07T01:38:00+07:00,23.45,75.97,21.15,high_humidity_turn_on_AC
2025-10-07T01:39:00+07:00,23.4,76.09,21.73,high_humidity_turn_on_AC
2025-10-07T01:40:00+07:00,23.43,76.8,21.63,high_humidity_turn_on_AC
2025-10-07T01:41:00+07:00,23.45,76.33,21.88,high_humidity_turn_on_AC
2025-10-07T01:42:00+07:00,23.46,76.02,21.65,high_humidity_turn_on_AC
2025-10-07T01:43:00+07:00,23.39,75.99,21.54,high_humidity_turn_on_AC
2025-10-07T01:44:00+07:00,23.46,76.94,21.27,high_humidity_turn_on_AC
2025-10-07T01:45:00+07:00,23.45,76.02,21.44,high_humidity_turn_on_AC
2025-10-07T01:46:00+07:00,23.43,76.43,21.71,high_humidity_turn_on_AC
2025-10-07T01:47:00+07:00,23.43,76.58,21.39,high_humidity_turn_on_AC
2025-10-07T01:48:00+07:00,23.38,76.04,21.26,high_humidity_turn_on_AC
2025-10-07T01:49:00+07:00,23.37,76.55,21.13,high_humidity_turn_on_AC
2025-10-07T01:50:00+07:00,23.41,76.57,21.87,high_humidity_turn_on_AC
2025-10-07T01:51:00+07:00,23.42,76.19,21.22,high_humidity_turn_on_AC
2025-10-07T01:52:00+07:00,23.41,76.84,21.63,high_humidity_turn_on_AC
2025-10-07T01:53:00+07:00,23.37,76.37,21.66,high_humidity_turn_on_AC
2025-10-07T01:54:00+07:00,23.38,76.63,21.59,high_humidity_turn_on_AC
2025-10-07T01:55:00+07:00,23.34,76.4,21.4,high_humidity_turn_on_AC
2025-10-07T01:56:00+07:00,23.36,76.18,21.35,high_humidity_turn_on_AC
2025-10-07T01:57:00+07:00,23.39,76.75,21.85,high_humidity_turn_on_AC
2025-10-07T01:58:00+07:00,23.33,76.52,21.85,high_humidity_turn_on_AC
2025-10-07T01:59:00+07:00,23.3,76.25,22.0,high_humidity_turn_on_AC
2025-10-07T02:00:00+07:00,23.34,76.2,21.19,high_humidity_turn_on_AC
2025-10-07T02:01:00+07:00,23.34,76.66,21.7,high_humidity_turn_on_AC
2025-10-07T02:02:00+07:00,23.3,76.39,21.3,high_humidity_turn_on_AC
2025-10-07T02:03:00+07:00,23.3,76.35,21.75,high_humidity_turn_on_AC
2025-10-07T02:04:00+07:00,23.28,77.19,21.56,high_humidity_turn_on_AC
2025-10-07T02:05:00+07:00,23.35,76.35,21.48,high_humidity_turn_on_AC
2025-10-07T02:06:00+07:00,23.27,77.21,22.24,high_humidity_turn_on_AC
2025-10-07T02:07:00+07:00,23.25,77.23,21.52,high_humidity_turn_on_AC
2025-10-07T02:08:00+07:00,23.34,76.92,21.97,high_humidity_turn_on_AC
2025-10-07T02:09:00+07:00,23.26,77.23,22.29,high_humidity_turn_on_AC
2025-10-07T02:10:00+07:00,23.3,76.64,21.76,high_humidity_turn_on_AC
2025-10-07T02:11:00+07:00,23.27,76.82,21.56,high_humidity_turn_on_AC
2025-10-07T02:12:00+07:00,23.22,76.45,21.95,high_humidity_turn_on_AC
2025-10-07T02:13:00+07:00,23.22,77.13,21.84,high_humidity_turn_on_AC
2025-10-07T02:14:00+07:00,23.23,77.14,21.48,high_humidity_turn_on_AC
2025-10-07T02:15:00+07:00,23.22,76.9,21.92,high_humidity_turn_on_AC
2025-10-07T02:16:00+07:00,23.21,76.75,21.86,high_humidity_turn_on_AC
2025-10-07T02:17:00+07:00,23.28,76.56,21.5,high_humidity_turn_on_AC
2025-10-07T02:18:00+07:00,23.19,77.07,22.34,high_humidity_turn_on_AC
2025-10-07T02:19:00+07:00,23.19,77.02,21.65,high_humidity_turn_on_AC
2025-10-07T02:20:00+07:00,23.25,77.27,22.18,high_humidity_turn_on_AC
2025-10-07T02:21:00+07:00,23.22,77.35,22.45,high_humidity_turn_on_AC
2025-10-07T02:22:00+07:00,23.24,77.22,21.86,high_humidity_turn_on_AC
2025-10-07T02:23:00+07:00,23.23,77.25,22.35,high_humidity_turn_on_AC
2025-10-07T02:24:00+07:00,23.15,77.2,22.38,high_humidity_turn_on_AC
2025-10-07T02:25:00+07:00,23.24,76.75,22.31,high_humidity_turn_on_AC
2025-10-07T02:26:00+07:00,23.21,77.13,21.72,high_humidity_turn_on_AC
2025-10-07T02:27:00+07:00,23.14,77.5,21.56,high_humidity_turn_on_AC
2025-10-07T02:28:00+07:00,23.21,76.8,21.57,high_humidity_turn_on_AC
2025-10-07T02:29:00+07:00,23.13,77.28,21.83,high_humidity_turn_on_AC
2025-10-07T02:30:00+07:00,23.21,76.66,22.21,high_humidity_turn_on_AC
2025-10-07T02:31:00+07:00,23.12,77.44,21.87,high_humidity_turn_on_AC
2025-10-07T02:32:00+07:00,23.2,77.34,22.21,high_humidity_turn_on_AC
2025-10-07T02:33:00+07:00,23.13,77.14,22.11,high_humidity_turn_on_AC
2025-10-07T02:34:00+07:00,23.17,76.94,22.44,high_humidity_turn_on_AC
2025-10-07T02:35:00+07:00,23.11,77.09,22.49,high_humidity_turn_on_AC
2025-10-07T02:36:00+07:00,23.16,77.18,22.0,high_humidity_turn_on_AC
2025-10-07T02:37:00+07:00,23.16,76.76,21.94,high_humidity_turn_on_AC
2025-10-07T02:38:00+07:00,23.13,76.84,22.18,high_humidity_turn_on_AC
2025-10-07T02:39:00+07:00,23.13,76.9,22.06,high_humidity_turn_on_AC
2025-10-07T02:40:00+07:00,23.08,77.58,22.38,high_humidity_turn_on_AC
2025-10-07T02:41:00+07:00,23.13,77.53,22.18,high_humidity_turn_on_AC
2025-10-07T02:42:00+07:00,23.11,77.05,22.54,high_humidity_turn_on_AC
2025-10-07T02:43:00+07:00,23.05,77.05,22.12,high_humidity_turn_on_AC
2025-10-07T02:44:00+07:00,23.09,77.59,22.61,high_humidity_turn_on_AC
2025-10-07T02:45:00+07:00,23.06,76.97,22.24,high_humidity_turn_on_AC
2025-10-07T02:46:00+07:00,23.1,77.68,22.26,high_humidity_turn_on_AC
2025-10-07T02:47:00+07:00,23.04,77.35,22.77,high_humidity_turn_on_AC
2025-10-07T02:48:00+07:00,23.1,77.72,22.25,high_humidity_turn_on_AC
2025-10-07T02:49:00+07:00,23.08,77.23,21.9,high_humidity_turn_on_AC
2025-10-07T02:50:00+07:00,23.02,77.61,22.27,high_humidity_turn_on_AC
2025-10-07T02:51:00+07:00,23.1,77.12,22.52,high_humidity_turn_on_AC
2025-10-07T02:52:00+07:00,23.03,77.56,22.04,high_humidity_turn_on_AC
2025-10-07T02:53:00+07:00,23.05,77.65,22.89,high_humidity_turn_on_AC
2025-10-07T02:54:00+07:00,23.05,77.64,22.04,high_humidity_turn_on_AC
2025-10-07T02:55:00+07:00,23.01,77.32,22.1,high_humidity_turn_on_AC
2025-10-07T02:56:00+07:00,23.01,77.09,22.41,high_humidity_turn_on_AC
2025-10-07T02:57:00+07:00,23.06,77.19,22.46,high_humidity_turn_on_AC
2025-10-07T02:58:00+07:00,23.0,77.26,22.49,high_humidity_turn_on_AC
2025-10-07T02:59:00+07:00,22.97,77.76,22.4,high_humidity_turn_on_AC
2025-10-07T03:00:00+07:00,22.98,77.68,22.58,high_humidity_turn_on_AC
2025-10-07T03:01:00+07:00,22.98,77.92,22.98,high_humidity_turn_on_AC
2025-10-07T03:02:00+07:00,23.02,77.11,22.87,high_humidity_turn_on_AC
2025-10-07T03:03:00+07:00,22.98,77.97,22.17,high_humidity_turn_on_AC
2025-10-07T03:04:00+07:00,23.01,77.63,22.4,high_humidity_turn_on_AC
2025-10-07T03:05:00+07:00,22.98,77.75,22.53,high_humidity_turn_on_AC
2025-10-07T03:06:00+07:00,22.92,77.89,22.36,high_humidity_turn_on_AC
2025-10-07T03:07:00+07:00,22.99,77.74,23.09,high_humidity_turn_on_AC
2025-10-07T03:08:00+07:00,22.99,77.15,22.25,high_humidity_turn_on_AC
2025-10-07T03:09:00+07:00,22.94,77.41,22.44,high_humidity_turn_on_AC
2025-10-07T03:10:00+07:00,22.96,77.4,22.68,high_humidity_turn_on_AC
2025-10-07T03:11:00+07:00,22.92,78.0,22.81,high_humidity_turn_on_AC
2025-10-07T03:12:00+07:00,22.94,77.67,22.95,high_humidity_turn_on_AC
2025-10-07T03:13:00+07:00,22.91,77.61,22.95,high_humidity_turn_on_AC
2025-10-07T03:14:00+07:00,22.88,78.17,22.77,high_humidity_turn_on_AC
2025-10-07T03:15:00+07:00,22.96,78.14,22.23,high_humidity_turn_on_AC
2025-10-07T03:16:00+07:00,22.87,77.79,23.2,high_humidity_turn_on_AC
2025-10-07T03:17:00+07:00,22.89,77.31,22.44,high_humidity_turn_on_AC
2025-10-07T03:18:00+07:00,22.87,77.95,22.91,high_humidity_turn_on_AC
2025-10-07T03:19:00+07:00,22.85,77.87,23.11,high_humidity_turn_on_AC
2025-10-07T03:20:00+07:00,22.89,77.3,22.81,high_humidity_turn_on_AC
2025-10-07T03:21:00+07:00,22.86,77.32,22.45,high_humidity_turn_on_AC
2025-10-07T03:22:00+07:00,22.84,78.17,22.41,high_humidity_turn_on_AC
2025-10-07T03:23:00+07:00,22.89,77.37,23.24,high_humidity_turn_on_AC
2025-10-07T03:24:00+07:00,22.88,77.66,22.79,high_humidity_turn_on_AC
2025-10-07T03:25:00+07:00,22.88,78.14,22.47,high_humidity_turn_on_AC
2025-10-07T03:26:00+07:00,22.83,77.85,23.35,high_humidity_turn_on_AC
2025-10-07T03:27:00+07:00,22.81,77.72,22.82,high_humidity_turn_on_AC
2025-10-07T03:28:00+07:00,22.79,77.4,22.82,high_humidity_turn_on_AC
2025-10-07T03:29:00+07:00,22.82,77.75,22.73,high_humidity_turn_on_AC
2025-10-07T03:30:00+07:00,22.79,77.6,23.06,high_humidity_turn_on_AC
2025-10-07T03:31:00+07:00,22.81,78.23,22.94,high_humidity_turn_on_AC
2025-10-07T03:32:00+07:00,22.82,78.21,23.44,high_humidity_turn_on_AC
2025-10-07T03:33:00+07:00,22.85,77.58,22.54,high_humidity_turn_on_AC
2025-10-07T03:34:00+07:00,22.79,78.08,22.74,high_humidity_turn_on_AC
2025-10-07T03:35:00+07:00,22.84,78.42,23.46,high_humidity_turn_on_AC
2025-10-07T03:36:00+07:00,22.79,78.19,22.79,high_humidity_turn_on_AC
2025-10-07T03:37:00+07:00,22.82,78.23,22.93,high_humidity_turn_on_AC
2025-10-07T03:38:00+07:00,22.79,78.19,23.44,high_humidity_turn_on_AC
2025-10-07T03:39:00+07:00,22.77,78.33,23.11,high_humidity_turn_on_AC
2025-10-07T03:40:00+07:00,22.75,78.39,22.75,high_humidity_turn_on_AC
2025-10-07T03:41:00+07:00,22.75,77.8,23.3,high_humidity_turn_on_AC
2025-10-07T03:42:00+07:00,22.73,78.39,23.4,high_humidity_turn_on_AC
2025-10-07T03:43:00+07:00,22.75,77.64,23.39,high_humidity_turn_on_AC
2025-10-07T03:44:00+07:00,22.8,77.83,23.05,high_humidity_turn_on_AC
2025-10-07T03:45:00+07:00,22.79,77.7,22.75,high_humidity_turn_on_AC
2025-10-07T03:46:00+07:00,22.75,78.52,23.58,high_humidity_turn_on_AC
2025-10-07T03:47:00+07:00,22.75,77.99,22.74,high_humidity_turn_on_AC
2025-10-07T03:48:00+07:00,22.78,78.34,23.05,high_humidity_turn_on_AC
2025-10-07T03:49:00+07:00,22.67,77.89,23.41,high_humidity_turn_on_AC
2025-10-07T03:50:00+07:00,22.69,78.44,23.62,high_humidity_turn_on_AC
2025-10-07T03:51:00+07:00,22.69,78.15,23.38,high_humidity_turn_on_AC
2025-10-07T03:52:00+07:00,22.72,78.48,23.2,high_humidity_turn_on_AC
2025-10-07T03:53:00+07:00,22.72,78.22,23.49,high_humidity_turn_on_AC
2025-10-07T03:54:00+07:00,22.65,78.62,23.45,high_humidity_turn_on_AC
2025-10-07T03:55:00+07:00,22.68,77.85,23.06,high_humidity_turn_on_AC
2025-10-07T03:56:00+07:00,22.71,78.13,22.83,high_humidity_turn_on_AC
2025-10-07T03:57:00+07:00,22.72,78.54,23.6,high_humidity_turn_on_AC
2025-10-07T03:58:00+07:00,22.71,78.33,23.47,high_humidity_turn_on_AC
2025-10-07T03:59:00+07:00,22.63,78.21,22.87,high_humidity_turn_on_AC
2025-10-07T04:00:00+07:00,22.64,78.29,23.06,high_humidity_turn_on_AC
2025-10-07T04:01:00+07:00,22.69,78.21,23.3,high_humidity_turn_on_AC
2025-10-07T04:02:00+07:00,22.69,77.94,23.73,high_humidity_turn_on_AC
2025-10-07T04:03:00+07:00,22.69,78.67,23.87,high_humidity_turn_on_AC
2025-10-07T04:04:00+07:00,22.69,78.05,23.44,high_humidity_turn_on_AC
2025-10-07T04:05:00+07:00,22.59,78.36,23.32,high_humidity_turn_on_AC
2025-10-07T04:06:00+07:00,22.65,78.28,23.85,high_humidity_turn_on_AC
2025-10-07T04:07:00+07:00,22.62,77.95,23.53,high_humidity_turn_on_AC
2025-10-07T04:08:00+07:00,22.57,78.88,23.74,high_humidity_turn_on_AC
2025-10-07T04:09:00+07:00,22.59,78.05,23.67,high_humidity_turn_on_AC
2025-10-07T04:10:00+07:00,22.63,78.55,23.73,high_humidity_turn_on_AC
2025-10-07T04:11:00+07:00,22.6,78.2,23.84,high_humidity_turn_on_AC
2025-10-07T04:12:00+07:00,22.64,78.17,23.95,high_humidity_turn_on_AC
2025-10-07T04:13:00+07:00,22.62,79.01,23.68,high_humidity_turn_on_AC
2025-10-07T04:14:00+07:00,22.56,79.03,23.26,high_humidity_turn_on_AC
2025-10-07T04:15:00+07:00,22.62,78.82,23.61,high_humidity_turn_on_AC
2025-10-07T04:16:00+07:00,22.62,78.56,24.0,high_humidity_turn_on_AC
2025-10-07T04:17:00+07:00,22.56,78.44,23.97,high_humidity_turn_on_AC
2025-10-07T04:18:00+07:00,22.52,78.72,23.26,high_humidity_turn_on_AC
2025-10-07T04:19:00+07:00,22.57,78.39,23.5,high_humidity_turn_on_AC
2025-10-07T04:20:00+07:00,22.54,78.97,23.6,high_humidity_turn_on_AC
2025-10-07T04:21:00+07:00,22.58,78.5,23.45,high_humidity_turn_on_AC
2025-10-07T04:22:00+07:00,22.54,78.94,23.67,high_humidity_turn_on_AC
2025-10-07T04:23:00+07:00,22.49,78.4,23.81,high_humidity_turn_on_AC
2025-10-07T04:24:00+07:00,22.57,78.55,23.25,high_humidity_turn_on_AC
2025-10-07T04:25:00+07:00,22.54,79.15,23.4,high_humidity_turn_on_AC
2025-10-07T04:26:00+07:00,22.54,78.76,23.88,high_humidity_turn_on_AC
2025-10-07T04:27:00+07:00,22.49,78.67,23.65,high_humidity_turn_on_AC
2025-10-07T04:28:00+07:00,22.5,79.05,23.5,high_humidity_turn_on_AC
2025-10-07T04:29:00+07:00,22.54,78.94,23.62,high_humidity_turn_on_AC
2025-10-07T04:30:00+07:00,22.51,79.03,23.59,high_humidity_turn_on_AC
2025-10-07T04:31:00+07:00,22.51,79.0,23.7,high_humidity_turn_on_AC
2025-10-07T04:32:00+07:00,22.52,78.31,24.05,high_humidity_turn_on_AC
2025-10-07T04:33:00+07:00,22.48,78.71,24.09,high_humidity_turn_on_AC
2025-10-07T04:34:00+07:00,22.51,78.54,23.5,high_humidity_turn_on_AC
2025-10-07T04:35:00+07:00,22.45,79.04,23.72,high_humidity_turn_on_AC
2025-10-07T04:36:00+07:00,22.5,78.77,23.91,high_humidity_turn_on_AC
2025-10-07T04:37:00+07:00,22.46,78.39,23.39,high_humidity_turn_on_AC
2025-10-07T04:38:00+07:00,22.41,78.39,23.88,high_humidity_turn_on_AC
2025-10-07T04:39:00+07:00,22.44,78.86,23.87,high_humidity_turn_on_AC
2025-10-07T04:40:00+07:00,22.47,78.58,23.92,high_humidity_turn_on_AC
2025-10-07T04:41:00+07:00,22.4,79.28,24.15,high_humidity_turn_on_AC
2025-10-07T04:42:00+07:00,22.39,78.56,23.53,high_humidity_turn_on_AC
2025-10-07T04:43:00+07:00,22.38,79.0,24.25,high_humidity_turn_on_AC
2025-10-07T04:44:00+07:00,22.39,78.57,24.17,high_humidity_turn_on_AC
2025-10-07T04:45:00+07:00,22.44,79.03,24.31,high_humidity_turn_on_AC
2025-10-07T04:46:00+07:00,22.41,79.43,23.52,high_humidity_turn_on_AC
2025-10-07T04:47:00+07:00,22.37,79.08,23.88,high_humidity_turn_on_AC
2025-10-07T04:48:00+07:00,22.41,79.11,24.33,high_humidity_turn_on_AC
2025-10-07T04:49:00+07:00,22.39,79.3,23.65,high_humidity_turn_on_AC
2025-10-07T04:50:00+07:00,22.34,78.74,23.96,high_humidity_turn_on_AC
2025-10-07T04:51:00+07:00,22.37,79.13,23.76,high_humidity_turn_on_AC
2025-10-07T04:52:00+07:00,22.39,78.92,23.79,high_humidity_turn_on_AC
2025-10-07T04:53:00+07:00,22.4,78.88,24.21,high_humidity_turn_on_AC
2025-10-07T04:54:00+07:00,22.39,79.56,23.8,high_humidity_turn_on_AC
2025-10-07T04:55:00+07:00,22.35,79.03,23.88,high_humidity_turn_on_AC
2025-10-07T04:56:00+07:00,22.36,79.43,24.07,high_humidity_turn_on_AC
2025-10-07T04:57:00+07:00,22.38,79.39,24.1,high_humidity_turn_on_AC
2025-10-07T04:58:00+07:00,22.31,79.29,23.84,high_humidity_turn_on_AC
2025-10-07T04:59:00+07:00,22.38,78.73,23.71,high_humidity_turn_on_AC
2025-10-07T05:00:00+07:00,22.32,78.74,23.92,high_humidity_turn_on_AC
2025-10-07T05:01:00+07:00,22.31,79.24,23.8,high_humidity_turn_on_AC
2025-10-07T05:02:00+07:00,22.29,79.07,24.4,high_humidity_turn_on_AC
2025-10-07T05:03:00+07:00,22.3,78.84,24.36,high_humidity_turn_on_AC
2025-10-07T05:04:00+07:00,22.35,78.79,24.04,high_humidity_turn_on_AC
2025-10-07T05:05:00+07:00,22.31,79.35,24.6,high_humidity_turn_on_AC
2025-10-07T05:06:00+07:00,22.25,79.67,24.36,high_humidity_turn_on_AC
2025-10-07T05:07:00+07:00,22.29,79.43,23.98,high_humidity_turn_on_AC
2025-10-07T05:08:00+07:00,22.28,79.73,24.15,high_humidity_turn_on_AC
2025-10-07T05:09:00+07:00,22.31,79.1,24.7,high_humidity_turn_on_AC
2025-10-07T05:10:00+07:00,22.26,79.44,24.8,high_humidity_turn_on_AC
2025-10-07T05:11:00+07:00,22.29,79.02,24.55,high_humidity_turn_on_AC
2025-10-07T05:12:00+07:00,22.22,78.96,24.34,high_humidity_turn_on_AC
2025-10-07T05:13:00+07:00,22.25,79.2,24.29,high_humidity_turn_on_AC
2025-10-07T05:14:00+07:00,22.26,78.94,24.09,high_humidity_turn_on_AC
2025-10-07T05:15:00+07:00,22.25,79.46,24.29,high_humidity_turn_on_AC
2025-10-07T05:16:00+07:00,22.22,79.0,24.21,high_humidity_turn_on_AC
2025-10-07T05:17:00+07:00,22.27,78.95,24.8,high_humidity_turn_on_AC
2025-10-07T05:18:00+07:00,22.23,79.69,24.57,high_humidity_turn_on_AC
2025-10-07T05:19:00+07:00,22.24,79.72,24.24,high_humidity_turn_on_AC
2025-10-07T05:20:00+07:00,22.2,79.92,24.6,high_humidity_turn_on_AC
2025-10-07T05:21:00+07:00,22.24,79.07,24.55,high_humidity_turn_on_AC
2025-10-07T05:22:00+07:00,22.21,79.65,24.82,high_humidity_turn_on_AC
2025-10-07T05:23:00+07:00,22.2,79.63,24.41,high_humidity_turn_on_AC
2025-10-07T05:24:00+07:00,22.22,79.55,24.91,high_humidity_turn_on_AC
2025-10-07T05:25:00+07:00,22.19,79.09,24.24,high_humidity_turn_on_AC
2025-10-07T05:26:00+07:00,22.21,79.44,24.96,high_humidity_turn_on_AC
2025-10-07T05:27:00+07:00,22.18,80.04,24.11,high_humidity_turn_on_AC
2025-10-07T05:28:00+07:00,22.17,79.89,24.08,high_humidity_turn_on_AC
2025-10-07T05:29:00+07:00,22.12,79.45,24.96,high_humidity_turn_on_AC
2025-10-07T05:30:00+07:00,22.15,80.05,24.22,high_humidity_turn_on_AC
